title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat,Cluster,ClusterName
The Big Ugly,2020,106.0,"Crime,Drama,Thriller",5.2,7224,8.885302512980633,0.1125269313634964,0.1842105263157894,0.0207286452511704,-0.071683594952293,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Few,Long,0,Forgotten Films
God of Gamblers,1989,126.0,"Action,Adventure,Comedy",7.2,7224,8.885302512980633,0.7735303170206217,0.1842105263157894,0.1424924268195882,0.5893197907048322,1980,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic,2,Cult Darlings
The History of Sound,2025,128.0,"Drama,History,Music",6.9,7223,8.88516409509682,0.6645737149892275,0.1840874115112342,0.1223396549507716,0.4804863034779932,2020,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,High,Few,Epic,2,Cult Darlings
Sag Salim,2012,98.0,Comedy,6.3,7223,8.88516409509682,0.4253924284395198,0.1840874115112342,0.0783093910279091,0.2413050169282856,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard,2,Cult Darlings
Full Time,2021,88.0,Drama,7.4,7222,8.885025658050846,0.8412126808248692,0.1839950754078178,0.1547789906423843,0.6572176054170514,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
Farewell,2009,113.0,"Drama,Romance,Thriller",6.9,7221,8.884887201837403,0.6645737149892275,0.1839335180055401,0.1222373813719797,0.4806401969836873,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,High,Few,Long,2,Cult Darlings
I Am Dragon,2015,110.0,"Adventure,Fantasy,Romance",6.8,7215,8.88405606174246,0.6297630040012312,0.1838719606032625,0.1157957582611066,0.4458910433979686,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,High,Few,Long,2,Cult Darlings
Night of the Demons 2,1994,96.0,"Comedy,Fantasy,Horror",5.9,7214,8.88391747120797,0.2845798707294552,0.1837796244998461,0.052299981782874,0.1008002462296091,1990,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard,0,Forgotten Films
Ajeeb Daastaans,2021,142.0,"Drama,Romance",6.7,7214,8.88391747120797,0.5894736842105263,0.1837796244998461,0.1083332523367513,0.4056940597106802,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Few,Epic,2,Cult Darlings
Let's Kill Ward's Wife,2014,82.0,"Comedy,Crime",5.4,7213,8.883778861463485,0.1502000615574023,0.183625730994152,0.0275805960988446,-0.0334256694367497,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Ashfall,2019,130.0,"Action,Sci-Fi,Thriller",6.2,7213,8.883778861463485,0.3853185595567867,0.183625730994152,0.0707544021642286,0.2016928285626346,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Medium,Few,Epic,0,Forgotten Films
Pocket Listing,2015,92.0,"Action,Comedy,Crime",4.9,7213,8.883778861463485,0.0781779008925823,0.183625730994152,0.0143554741989888,-0.1054478301015697,2010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Solstice,2008,91.0,"Horror,Mystery",5.3,7211,8.883501584323207,0.1303170206217297,0.1835026161895968,0.023913514218121,-0.053185595567867,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
The Wedding Guest,2018,96.0,"Action,Thriller",5.8,7210,8.88336291691676,0.2546937519236688,0.1834410587873191,0.0467212915193926,0.0712526931363496,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Few,Standard,0,Forgotten Films
The Warning,2018,92.0,"Crime,Drama,Fantasy",5.9,7208,8.883085524404578,0.2845798707294552,0.1833795013850415,0.052186114798587,0.1012003693444136,2010,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short,0,Forgotten Films
Burial Ground,1981,85.0,Horror,5.6,7206,8.88280805492444,0.1974453678054786,0.1833179439827639,0.0361952788750209,0.0141274238227146,1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Operation Odessa,2018,92.0,"Crime,Documentary",7.7,7205,8.882669291308039,0.918344105878732,0.1832563865804863,0.1682924224808239,0.7350877192982457,2010,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
For All Mankind,1989,80.0,"Documentary,History",8.1,7204,8.882530508433623,0.9710987996306556,0.1831948291782086,0.1779002787135014,0.7879039704524469,1980,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
Potato Salad,2015,81.0,"Comedy,Horror",1.3,7203,8.882391706295847,0.0008310249307479,0.1831024930747922,0.0001521627366272,-0.1822714681440443,2010,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
The Company,2003,112.0,"Drama,Music,Romance",6.2,7203,8.882391706295847,0.3853185595567867,0.1831024930747922,0.0705527888828354,0.2022160664819944,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Medium,Few,Long,0,Forgotten Films
Judgementall Hai Kya,2019,121.0,"Comedy,Crime,Drama",5.9,7202,8.882252884889363,0.2845798707294552,0.1830101569713758,0.0520810068130914,0.1015697137580794,2010,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Epic,0,Forgotten Films
The Small Town,1997,85.0,Drama,7.0,7201,8.882114044208821,0.6990458602646968,0.1829485995690981,0.1278894611700017,0.5160972606955987,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short,2,Cult Darlings
An Evening with Beverly Luff Linn,2018,108.0,"Comedy,Crime",5.8,7200,8.881975184248867,0.2546937519236688,0.1828562634656817,0.0465723478048173,0.071837488457987,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Long,0,Forgotten Films
Highway,2002,97.0,"Crime,Drama",6.1,7200,8.881975184248867,0.3465066174207448,0.1828562634656817,0.0633609053276899,0.163650353955063,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard,0,Forgotten Films
Burnt Money,2000,125.0,"Crime,Drama,Romance",7.0,7198,8.881697406469304,0.6990458602646968,0.1827639273622653,0.1277603668283093,0.5162819329024315,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Few,Epic,2,Cult Darlings
Talkin' Dirty After Dark,1991,89.0,Comedy,5.1,7197,8.881558488638976,0.0977839335180055,0.1826715912588488,0.0178623467352835,-0.0848876577408433,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Girl in Progress,2012,93.0,"Comedy,Drama",5.6,7197,8.881558488638976,0.1974453678054786,0.1826715912588488,0.0360676595237154,0.0147737765466297,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Bergen,2022,145.0,"Biography,Drama,Music",6.9,7196,8.881419551507804,0.6645737149892275,0.1825792551554324,0.1213373738786117,0.481994459833795,2020,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,High,Few,Epic,2,Cult Darlings
Domino,2019,89.0,"Crime,Thriller",4.5,7194,8.881141619321468,0.0444444444444444,0.1825176977531548,0.0081118976779179,-0.1380732533087103,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Few,Short,0,Forgotten Films
Gett,2014,115.0,"Biography,Drama",7.7,7193,8.881002624255569,0.918344105878732,0.1824253616497383,0.1675292556338333,0.7359187442289936,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long,2,Cult Darlings
Girl Lost,2016,95.0,Drama,6.1,7193,8.881002624255569,0.3465066174207448,0.1824253616497383,0.0632115949970069,0.1640812557710064,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard,0,Forgotten Films
Dummy,2002,91.0,"Comedy,Drama,Romance",6.6,7192,8.880863609867356,0.5470606340412435,0.1823330255463219,0.0997472205620291,0.3647276084949216,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Few,Short,2,Cult Darlings
Bro's Before Ho's,2013,87.0,Comedy,6.4,7191,8.880724576151456,0.4660818713450292,0.1822714681440443,0.084953426965382,0.2838104032009849,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short,2,Cult Darlings
Moebius,2013,89.0,"Drama,Thriller",6.3,7190,8.880585523102495,0.4253924284395198,0.1821791320406278,0.0774976233897666,0.2432132963988919,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Few,Short,2,Cult Darlings
The Ritual,2025,98.0,"Drama,Horror,Thriller",4.5,7190,8.880585523102495,0.0444444444444444,0.1821791320406278,0.0080968503129167,-0.1377346875961834,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Few,Standard,0,Forgotten Films
Son,2021,98.0,"Horror,Thriller",5.7,7189,8.880446450715093,0.2252693136349646,0.1820560172360726,0.0410116340458853,0.0432132963988919,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Few,Standard,0,Forgotten Films
Thangalaan,2024,156.0,"Action,Adventure,Drama",6.5,7189,8.880446450715093,0.50621729763004,0.1820560172360726,0.0921599050625326,0.3241612803939673,2020,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Epic,2,Cult Darlings
Army of One,2020,87.0,Action,4.5,7188,8.880307358983872,0.0444444444444444,0.1819636811326562,0.0080872747170069,-0.1375192366882117,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Weapon,2024,120.0,"Action,Sci-Fi,Thriller",5.5,7187,8.88016824790345,0.1723607263773468,0.1819021237303786,0.03135278217575,-0.0095413973530317,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Low,Few,Epic,0,Forgotten Films
The Bohemian Life,1992,103.0,"Comedy,Drama,Romance",7.6,7186,8.880029117468442,0.8970760233918129,0.1818405663281009,0.1631248121329279,0.7152354570637119,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Few,Standard,2,Cult Darlings
El Gringo,2012,99.0,"Action,Drama",5.4,7185,8.879889967673464,0.1502000615574023,0.1817482302246845,0.0272985953676965,-0.0315481686672822,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard,0,Forgotten Films
Inequality for All,2013,89.0,Documentary,8.0,7185,8.879889967673464,0.9603570329332102,0.1817482302246845,0.17454319111944,0.7786088027085256,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
The Comfort of Strangers,1990,107.0,"Crime,Drama,Fantasy",6.3,7181,8.879333174786028,0.4253924284395198,0.1815943367189904,0.0772488558877552,0.2437980917205294,1990,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Long,2,Cult Darlings
The Story of Qiu Ju,1992,100.0,"Comedy,Drama",7.6,7181,8.879333174786028,0.8970760233918129,0.1815943367189904,0.1629039254543458,0.7154816866728224,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Standard,2,Cult Darlings
Devasuram,1993,157.0,"Action,Crime,Drama",8.7,7181,8.879333174786028,0.997383810403201,0.1815943367189904,0.1811192515044286,0.8157894736842106,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic,2,Cult Darlings
Delicious,2021,112.0,"Comedy,Drama,History",7.0,7177,8.878776071707552,0.6990458602646968,0.1814096645121576,0.1268136749892312,0.5176361957525393,2020,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Few,Long,2,Cult Darlings
Leprechaun: Origins,2014,90.0,"Comedy,Fantasy,Horror",3.2,7177,8.878776071707552,0.0100030778701138,0.1814096645121576,0.0018146550005063,-0.1714065866420437,2010,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Monamour,2005,104.0,Drama,5.2,7177,8.878776071707552,0.1125269313634964,0.1814096645121576,0.0204134728672344,-0.0688827331486611,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard,0,Forgotten Films
Jeffrey,1995,92.0,"Comedy,Drama",6.8,7176,8.878636747430072,0.6297630040012312,0.1812557710064635,0.1141481788415897,0.4485072329947677,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short,2,Cult Darlings
Silent Light,2007,136.0,"Drama,Romance",7.2,7176,8.878636747430072,0.7735303170206217,0.1812557710064635,0.1402068340084469,0.5922745460141582,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Few,Epic,2,Cult Darlings
The Times of Harvey Milk,1984,90.0,"Biography,Documentary,History",8.2,7175,8.878497403738631,0.9799630655586334,0.1810710987996306,0.1774429890637562,0.7988919667590028,1980,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
Mambo Italiano,2003,99.0,"Comedy,Drama,Romance",6.7,7175,8.878497403738631,0.5894736842105263,0.1810710987996306,0.1067366477134664,0.4084025854108956,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Few,Standard,2,Cult Darlings
Against the Sun,2014,100.0,"Biography,Drama,War",6.5,7175,8.878497403738631,0.50621729763004,0.1810710987996306,0.091661322313251,0.3251461988304093,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,Few,Standard,2,Cult Darlings
Legends of the Condor Heroes: The Gallants,2025,146.0,"Action,Adventure,Drama",6.3,7175,8.878497403738631,0.4253924284395198,0.1810710987996306,0.0770262744385871,0.2443213296398892,2020,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Epic,2,Cult Darlings
Ramprasad Ki Tehrvi,2019,115.0,"Comedy,Drama",7.4,7174,8.878358040627822,0.8412126808248692,0.1809172052939366,0.1521898472726556,0.6602954755309326,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long,2,Cult Darlings
Last Orders,2001,109.0,Drama,6.9,7173,8.878218658092228,0.6645737149892275,0.1807940904893813,0.1201510003646267,0.4837796244998461,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Long,2,Cult Darlings
Vile,2011,88.0,"Horror,Mystery",4.8,7173,8.878218658092228,0.0689135118497999,0.1807940904893813,0.0124591556973137,-0.1118805786395814,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Grbavica,2006,90.0,Drama,7.2,7173,8.878218658092228,0.7735303170206217,0.1807940904893813,0.1398497101317061,0.5927362265312404,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
Pride,2007,104.0,"Drama,Sport",6.3,7172,8.878079256126435,0.4253924284395198,0.1806709756848261,0.0768560650951056,0.2447214527546937,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium,Few,Standard,2,Cult Darlings
Fateful Findings,2012,100.0,"Comedy,Drama,Fantasy",4.2,7170,8.877800393882575,0.0302246845183133,0.1805786395814096,0.0054579324120943,-0.1503539550630963,2010,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard,0,Forgotten Films
Page 3,2005,139.0,Drama,7.3,7170,8.877800393882575,0.8087719298245614,0.1805786395814096,0.1460469348193506,0.6281932902431517,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic,2,Cult Darlings
Mulan: Rise of a Warrior,2009,114.0,"Adventure,Biography,Drama",6.6,7168,8.877521453852872,0.5470606340412435,0.1804555247768544,0.0987201138006713,0.366605109264389,2000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Long,2,Cult Darlings
I Am Heath Ledger,2017,90.0,"Biography,Documentary",7.4,7168,8.877521453852872,0.8412126808248692,0.1804555247768544,0.1518014757671963,0.6607571560480148,2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
Shortcut to Happiness,2003,106.0,"Comedy,Drama,Fantasy",5.4,7167,8.877381954654766,0.1502000615574023,0.1803324099722991,0.027085939078634,-0.0301323484148968,2000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Long,0,Forgotten Films
The King's Daughter,2022,98.0,"Action,Adventure,Family",5.2,7167,8.877381954654766,0.1125269313634964,0.1803324099722991,0.0202922527195668,-0.0678054786088026,2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard,0,Forgotten Films
Lost Bullet 2: Back for More,2022,98.0,"Action,Crime,Thriller",6.3,7166,8.877242435993919,0.4253924284395198,0.1802400738688827,0.0766727627252024,0.2451523545706371,2020,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Few,Standard,2,Cult Darlings
Steel Rain,2017,139.0,"Action,Drama,Thriller",7.1,7165,8.8771028978649,0.736657433056325,0.1801785164666051,0.1327298434321861,0.5564789165897199,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Few,Epic,2,Cult Darlings
Teddy Bear,1981,111.0,Comedy,8.2,7164,8.876963340262272,0.9799630655586334,0.1800861803631886,0.1764778053734553,0.7998768851954448,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long,2,Cult Darlings
"Goodbye, Dragon Inn",2003,82.0,"Comedy,Drama",7.1,7164,8.876963340262272,0.736657433056325,0.1800861803631886,0.1326618233552649,0.5565712526931363,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short,2,Cult Darlings
68 Kill,2017,93.0,"Comedy,Crime,Thriller",6.1,7163,8.876823763180603,0.3465066174207448,0.1799938442597722,0.06236905813101,0.1665127731609726,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Few,Short,0,Forgotten Films
Bhoothnath Returns,2014,155.0,"Comedy,Drama,Fantasy",6.5,7162,8.876684166614451,0.50621729763004,0.1798707294552169,0.0910536745875639,0.326346568174823,2010,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Epic,2,Cult Darlings
Balls Up,2026,104.0,"Action,Comedy,Crime",4.6,7162,8.876684166614451,0.0510926438904278,0.1798707294552169,0.0091900711263668,-0.1287780855647891,2020,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Standard,0,Forgotten Films
The Moth Diaries,2011,82.0,"Drama,Fantasy,Horror",4.9,7162,8.876684166614451,0.0781779008925823,0.1798707294552169,0.0140619160608264,-0.1016928285626346,2010,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Jacknife,1989,102.0,"Drama,War",6.4,7161,8.876544550558378,0.4660818713450292,0.1797168359495229,0.0837627592115612,0.2863650353955063,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,Few,Standard,2,Cult Darlings
Uprising,2024,126.0,"Action,Drama,History",6.6,7161,8.876544550558378,0.5470606340412435,0.1797168359495229,0.0983160062224321,0.3673437980917206,2020,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic,2,Cult Darlings
Haute Cuisine,2012,95.0,"Biography,Comedy",6.4,7159,8.87626525995469,0.4660818713450292,0.1796244998461064,0.0837197230276882,0.2864573714989228,2010,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard,2,Cult Darlings
The Infidel,2010,105.0,"Comedy,Drama",6.3,7157,8.875985891325971,0.4253924284395198,0.1795013850415512,0.0763585300910827,0.2458910433979686,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Long,2,Cult Darlings
How I Ended This Summer,2010,130.0,Drama,6.9,7157,8.875985891325971,0.6645737149892275,0.1795013850415512,0.1192919023027754,0.4850723299476762,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Epic,2,Cult Darlings
Love at Second Sight,2019,117.0,"Comedy,Drama,Fantasy",6.9,7157,8.875985891325971,0.6645737149892275,0.1795013850415512,0.1192919023027754,0.4850723299476762,2010,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Long,2,Cult Darlings
New Rose Hotel,1998,93.0,"Drama,Mystery,Sci-Fi",5.2,7156,8.875846177738598,0.1125269313634964,0.1793167128347183,0.0201779594374801,-0.0667897814712219,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Low,Few,Short,0,Forgotten Films
Mura,2024,129.0,"Action,Drama",7.2,7156,8.875846177738598,0.7735303170206217,0.1793167128347183,0.1387069137261354,0.5942136041859033,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Epic,2,Cult Darlings
The Great Indian Family,2023,112.0,Family,5.6,7156,8.875846177738598,0.1974453678054786,0.1793167128347183,0.0354052543193203,0.0181286549707602,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Long,0,Forgotten Films
Neverwas,2005,103.0,"Drama,Fantasy,Mystery",6.5,7152,8.875287128108384,0.50621729763004,0.1791628193290243,0.0906953182365177,0.3270544783010156,2000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Few,Standard,2,Cult Darlings
The Accursed,2021,84.0,"Drama,Horror,Mystery",4.3,7152,8.875287128108384,0.0341643582640812,0.1791628193290243,0.0061209827471596,-0.144998461064943,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Reincarnation,2005,96.0,"Horror,Mystery",6.1,7151,8.87514731685335,0.3465066174207448,0.179039704524469,0.0620384423987834,0.1674669128962757,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Medium,Few,Standard,0,Forgotten Films
The Border Post,2006,94.0,"Comedy,Drama",7.6,7151,8.87514731685335,0.8970760233918129,0.179039704524469,0.1606122261640559,0.7180363188673439,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Short,2,Cult Darlings
Enemies Closer,2013,85.0,"Action,Crime,Thriller",5.1,7149,8.874867635688053,0.0977839335180055,0.1789165897199138,0.0174951679144403,-0.0811326562019082,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Few,Short,0,Forgotten Films
Oha Diyorum,2017,90.0,Comedy,1.6,7149,8.874867635688053,0.0018159433671899,0.1789165897199138,0.0003249023943821,-0.1771006463527239,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
One Hundred Steps,2000,114.0,"Biography,Crime,Drama",7.5,7146,8.874447967219979,0.8704524469067405,0.1787934749153585,0.1556312177310328,0.6916589719913819,2000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Few,Long,2,Cult Darlings
Arthur 2: On the Rocks,1988,113.0,"Comedy,Romance",4.7,7146,8.874447967219979,0.0595875654047399,0.1787934749153585,0.0106538678804596,-0.1192059095106186,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Few,Long,0,Forgotten Films
My True Fairytale,2021,86.0,"Drama,Mystery",5.4,7145,8.874308038583354,0.1502000615574023,0.1786395814096645,0.0268316761243201,-0.0284395198522622,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
"Bob Ross: Happy Accidents, Betrayal & Greed",2021,92.0,Documentary,6.9,7145,8.874308038583354,0.6645737149892275,0.1786395814096645,0.1187191702615412,0.4859341335795629,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short,2,Cult Darlings
Expelled,2014,85.0,Comedy,4.7,7145,8.874308038583354,0.0595875654047399,0.1786395814096645,0.0106446977411237,-0.1190520160049246,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Few,Short,0,Forgotten Films
Dog Gone,2023,95.0,"Biography,Drama,Family",6.1,7143,8.874028122556336,0.3465066174207448,0.1785164666051092,0.0618571369972397,0.1679901508156356,2020,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Standard,0,Forgotten Films
Hollywood Shuffle,1987,81.0,Comedy,6.9,7141,8.873748128154395,0.6645737149892275,0.1784549092028316,0.1185964419669911,0.4861188057863958,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Few,Short,2,Cult Darlings
Color Me Kubrick,2005,86.0,"Comedy,Drama",6.1,7140,8.87360810154911,0.3465066174207448,0.1783317943982764,0.0617931468555184,0.1681748230224684,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Few,Short,0,Forgotten Films
